"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2012","2012",72.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2012","2012",72,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2012","2012",72,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2012","2012",71.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2012","2012",71.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2012","2012",72.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2012","2012",72.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2012","2012",73.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2012","2012",74.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2012","2012",75,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2012","2012",76.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2012","2012",76.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2012","2012",77.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2012","2012",78.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2012","2012",78.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2012","2012",77.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2012","2012",76.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2012","2012",77.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2012","2012",78.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2012","2012",79,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2012","2012",80,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2012","2012",81.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2012","2012",80.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2012","2012",81.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2012","2012",81.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2012","2012",82.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2012","2012",83.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2012","2012",84.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2012","2012",84.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2012","2012",85.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2012","2012",85.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2012","2012",86.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2012","2012",88,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2012","2012",87.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2012","2012",88.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2012","2012",89.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2012","2012",89.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2012","2012",90.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2012","2012",91.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2012","2012",91.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2012","2012",92.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2012","2012",94.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2012","2012",96.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2012","2012",96.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2012","2012",93.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2012","2012",91.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2012","2012",92.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2012","2012",93.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2012","2012",94.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2012","2012",95.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2012","2012",95.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2012","2012",95.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2012","2012",96.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2012","2012",97.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2012","2012",98.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2012","2012",98.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2012","2012",99.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2012","2012",99.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2012","2012",99.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2012","2012",100.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2012","2012",100.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2012","2012",101.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2012","2012",101.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2012","2012",102,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2012","2012",102,,
